,symptom,label
83,이십대후반 여성이고 괜찮다가 여름부터 지속적으로 두피가 전체적으로 가렵고 머리카락은 최근들어 감을때 적지않게 빠져요 끊기는건지 뭔지 두피 만져보면 건들면 아픈염증도 가끔 올라오던데 저는 매일 저녁에 머리 감고 미지근한물로 샤워해요 건조해서 그냥 간지러운건지 탈모오고있는건지 샴푸가 안맞는건지 왜 그런지 가려움증이 완화가 안되네요 저의 두피 타입이 뭔지도 잘 모르겠는데 이틀에 한번 감으면 살짝 기름진 느낌이고 그렇다고 떡지는건 아니에요샴푸는 라보 에이치 탈모완화 두피 샴푸 최근에 바꿔서 사용한지 얼마 안됬고 그전엔 에스테티카도 썻고 클로란 피오니도 썻고 달리프초록색도 썻고 쿤달이랑 달리프초록색은 좀 답답하고 금방 기름지는 무거운 느낌이었어요 트리트멈트 린스는 따로 잘 안해요 가려움이랑 머리카락 빠지는거 좀 완화하려면 샴푸 뭘 사용하면 좋을지 어떻게 해야 할지 좀 알려주실분,두피
84,20년 넘게 지루성 두피와 싸우고 있습니다 병원을 가도 항상 같은 말만 듣습니다지루성 두피 완치하는 방법 없을까요,두피
85,안녕하세요 지루성 두피인데 머리카락도 많이 손상된 편이라 요즘 트린트먼트와 에센스를 머리카락에 발라주고 있습니다 혹시 지루성 두피인데 이런 헤어제품을 사용하면 두피에 더 안좋을까요,두피
86,요즘 머리카락도 많이 빠지고 두피가 안 좋아진 것 같아서 두피 관리 좋은 방법 알려주세요ㅜㅜ,두피
87,제 두피가 건선인지 지성인지 사진만 봐서는 모르겠네요두피가 너무 간지러워서 피부과 갔더니 두피는 들여다 보지도 않고 그냥 지루성두피염이라면서 먹는약과 바르는약처방 해줬는데 안간지럽진 않았지만 확실히 가려운게 덜했는데 약을 끊으니 간지러워 잠도 못자겠네요제가 대충 두피를 찍어봤는데 건선이라 각질이 일어난건지 비듬성두피인지 구별을 못하겠네요ㅠㅠ뾰루지나 이런건 없고 하루 안감는다고 떡지지는 않는데 하루 안감으면 두피를 손으로 눌러보면 기름이 있기는 한데 많지는 않아요 그래서 뭐가 뭔지 모르겠네요ㅠㅠ 머리를 감아도 계속 간지럽네요 건선인지 봐주세요ㅠㅠ,두피
88,1 두피문신 후 모자 착용가능하나요2 두피문신 후 부작용은 무엇일까요3 두피문신 하면 시술부위는 머리카락이 안자라나요4 두피문신보단 약먹는게 나을까요,두피
89,두피에 여드름이 나고 정수리에 떡이 많이 지는데 이런거는 어떤두피인가요민감성두피인가요 지성두피인가여,두피
90,다름이아니라 제가 머리숱도 없고 머리카락도 얇아고 곱슬머리라 주기적으로 매직을 해주기때문에 두피에 무리갈까봐2주3주에 한번 닥터포헤어 두피팩으로 두피관리를해주는데요  평소머리감을땐 10개도 안빠지다가 두피팩만 하고나면 머리카락이 50개이상빠져요계속 사용해도되는 걸까요,두피
91,지루성 두피가 끈적 하나요 끈적하지 않나요 옛날 부터 기름만 많았어요 저는 머리 안 빠지는데 집중만 했어요 알고 보니 부피가 건조해져서 빠질 수 있다고 해서 트리트먼트를 해 봤는데 머리가 많이 안 빠져요 머리 안 빠지는 약하고 스피루리나도 먹고 있어요 두피마사지도 5분에서 15분 하고요 중요한게 두피보습 머리에 모세혈관 튼튼하게 하고 머리 날 수 있는 단백질도 많이 먹고 마사지도 하고 머리부터 배 까지 열심히 마사지 하면 좋대요 전 머리하고 턱 목 세골만 해요트리트먼트 종류도 중요해요 두피 트리트먼트 두피랑 같이 쓸 수 있는 트리트먼트,두피
92,제가 현재 탈모가 조금 있는 상태인데나이도 어린데 벌써 탈모가 있어서스트레스를 너무 많이 받고 있습니다그런데 두피 영양제 먹으면 조금 도움이된다고 하여서 두피 영양제 알아보는 중인데요성분 좋은 두피 영양제 고르는 팁알고 있으시다면 답변 좀 주시길 바랍니다그리고 어느 정도 인지도가 있는두피 영양제 제품이면 좋겠습니다,두피
93,저는 최근에 탈모 때문에 관리 차원에서 두피팩을 사용하고 있는 사람입니다두피팩을 추천하는 내용들은 많지만 거기에 대한 정확한 세정법은 아무리 찾아봐도 없기에 이렇게 질문해봅니다두피팩을 바른 후 510분 길게는 20분까지 두피에 스며들게 한 뒤 세정을 할 때 완전히 미끌거리는 느낌이 없을때 까지 세정을 하면 되는 건가요아니면 혹시 미끌거리는 느낌이 좀 있게 해야하나요미끌거리는 느낌이 없을 때까지 세정하다보니 머리가 더 빠진거같아서 여쭤봅니다,두피
94,두피비듬이요 원형탈모 두피 뾰루지도 많앗는데 지금은 사라지고 두피에 비듬이 딱붙어잇어요 어떡하죠 좋은제품 다써봣는데요 ㅜㅜ 피부과가야할까여 두피에 비듬이 엄청많아요 하루에 한번 두피를 다 긁어서 털고 샴푸해요 그럼 담날또 생겨잇구요 긁어내야 그나마 그날 하루는 비듬이 머리에서 안나와요 어떡해야하나요하루라도안감으면 가렵구 기름져요 2일에한번 감습니다 엌지해야하나요 피부과를가야대나요ㅔ 하루긁어놔둬 다음날엔또생겨여,두피
95,최근 두피에 뾰루지 같은 게 자주납니다 가렵기도 하구요 이거 혹시 두피지루성피부염 증상인가요ㅠㅠ 현재 두피로 발병된 지루성으로 인해 걱정이 많으시리라,두피
96,평소 두피가 답답하다고 느꼈는데그래서 그런지 정수리 머리카락이 너무 빨리빠지는 것 같더라구요예전에는 머리숱이 많았는데지금은 완전 비어서 두피가 훤히 보여요ㅠㅠ두피에 열을 좀 내리면 다시 괜찮아질까요,두피
97,안녕하세요 제가 요즘에 염색을 너무 하고싶은데 지루성두피염이 있거든요 그래서 염색을 하면 두피가 더 안좋아지고 두피가 엄청 따가울것같아서 미용실에서 염색약 두피에 안닿게 발라달라고 부탁하면 해줄까요 만약에 두피 안닿게 염색약 바르면 돈을 더 내나요,두피
98,두피에 열감이 있으면서 머리 빡빡 잘 감고나와도 러쉬샴푸를 써도 향수샴푸를써도ㅠㅠ 두피에 손 가져갔다가 떼면묘한 두피 비린내가 나는데 머가 문젤까요ㅠㅠ미용실에서 두피가 별로 안좋다고 그랬는데이런건 머 무슨 병원을 가야하는지미용실에서 두피 클리닉을 받아야 하는지,두피
99,두피샴푸 추천 부탁드립니다머리카락이 자꾸 많이씩 빠지는거 같아서 두피샴푸 추천 받아서써보려고 합니다 앞에쪽 부터 많이 비어가는거 같아서 두피샴푸빨리 알아보고 쓰려고 하는데 두피샴푸 어떻게 알아보고 써야하나요두피샴푸 써보신분들 괜찮은거 있으면 알려주세요,두피
100,제가 머리를 깜으면 건조하고 간지럽고 뱀비닐같은게 조금있어요 근데 하루 안깜았는데 두피가 너무 떡져요 그리고 머리를 마지고있으면 두피가 뜨겁고 따가워요 그래서 건성인지 지성인지 좀 알려주세요,두피
101,두피가 간질간질해서 긁으면 껍데기같은게 나와서 계속 긁다가 군데군데 두피가 빨개졌어요 두피는 건조해서 두피건조증인가 싶은데 또 머리카락엔 좀 기름기가 있는 편이거등요 어쩌면 좋을까요,두피
102,저는 지성두피입니다 근데 제가 머리를 기르는 중이라 앞머리가 계속 이마에 닿아서 여드름이 나는데 지성두피라 그런지 더 심한거같습니다 해결방법좀 알려주세요,두피
103,제가 두피 상태가 어떻냐면 평소에 매직을 34개월 주기로 하는데 두피가 최근에 빨갛다가 현재는 좀 나아진 상태입니다 그리고 평소에 머리에 열이 몰린 느낌이 든다고해야하나 그런느낌도 들고 머리카락도 트리트먼트 말릴때 10가닥정도씩 빠집니다 두피에는 많이 난건 아니지만 가끔씩 뾰루지같은게 나고 비듬인지 구분이 안가는 약간 피부의 껍질같이 생긴게 두피에서 나옵니다 샴푸를 바꿀 생각인데 샴푸 추천과 그리고 지루성인가요 건성인가요  구분이 잘안가서 헤어토닉도 쓰면 좋나요,두피
104,아침에 머리감고나면 저녁때 머리가 떡진것처럼 기름지고 비듬은 오래 안감았을때 생겨요 그리고 두피에서 피지 알갱이 같은 것도 나오는데 지성두피인가요 건성두피인가요지성두피라면 꼭 하루에 2번 머리 감아야하나요,두피
105,고2학생입니다두피열감의 기준이 어느정도인가요머리랑 이마를 만져보면 뜨뜻한 정도인거 같고한번씩 두피의 통증도 있어요그리고 최근들어서 엠자 탈모인거 같기도 해서 그런데 엠자탈모가 스트레스나 두피열로 인해서 생길 수도 있나요,두피
106,최근 두피에 뾰루지 같은 게 자주납니다 가렵기도 하구요 이거 혹시 두피지루성피부염 증상인가요ㅠㅠ 현재 두피로 발병된 지루성으로 인해 걱정이 많으시리라,두피
107,샴푸로 머리를 감고 나면 두피가 따갑고 화끈거립니다 샴푸의 세정력이 세서 그런 건지 아니면 두피가 예민해서 그럴까요 무슨 이유일까요 왜죠무슨 증상인지 궁금해요지루성 두피 증상일까요 저 같은 두피는 어떤 샴푸를 사용하면 좋을까요제 증상에 좋은 샴푸 어디 없을까요 추천 부탁드려요,두피
108,잎으로 물을 우려 두피에 사용할 수 있는 천연 두피케어제품을 파는 곳이었어요 인터넷 써칭하다 발견했는데 너무 좋다고 생각해서 캡쳐했거든요 근데ㅋㅋㅜ 몇 달 전에 갤러리 정리하다가 삭제했나 봐요 보이지를 않네요 거기서 파는 모든 제품들이 다 그런 천연제품들이고 세심한 두피진단도 받을 수 있는 곳이었어요 처음 진단 받는 사람은 좀 더 싸게 받을 수 있었던 게 기억나고 외국브랜드인데 국내엔 샵이 하나밖에 없다고 했습니다 상품을 파는 곳이지 정확히 두피케어샵은 아닌 것 같았는데 두피진단을 해줘서 두피케어샵으로 기억하고 있는 것 같기도 해요 딱 들어왔을 때에는 화장품 파는 곳처럼 천연두피케어 제품들이 다 진열되어 있고 진단 받고 싶다 그러면 실내로 들어가 진단 받고 두피에 맞는 상품으로 머리 한 번 감겨주고 사용한 제품들이 파는 것들 중 뭐였는지 알려주는 곳이었습니다 서울에 있는 곳이었는지는 기억나지 않는데 서울서 지하철 타고 갈 수 있는 곳이었어요 연신내서 한두 시간 걸리는 정도의 거리 좀 멀구나 생각했던 기억이 있어요 어머니 생신 때 모시고 가려고 했어서 혹시 아시는 분 알려주세요ㅠㅜㅠㅜㅠ,두피
109,두피문신가격 어느정도하는지 알수있나요30대 남 자입니다탈 모 때문에 스 트 레 스가 이만저만이 아니네요찾아보니 요즘 두피문신이 핫다고 깔끔하더라구요이왕 가는거 두피문신가격좀 어느정도 알고싶은데대략적으로 어느정도 하는지 알수있나요두피문신가격 아시는분 꼭 알려주세요,두피
110,두피 각질이 심해서 그러는데 일단 샴푸는 헤드숄더 가려운 두피 케어 샴푸 사용하는데 머리 가려운건 많이 줄었어요 근데 두피 각질은 아직도 심해서 그러는데 비누로 한번 감고 헤드숄더 샴푸로 한번 더 감으면 두피 각질이 줄어들까요 아니면 집에 두피 케어 샴푸가 하나 더 있는데 이것도 각질은 심해서 안쓰는데 두피 수분을 많이 준다고 써있는데 반반 섞어서 사용하거나 따로따로 사용하면 두피 각질이 많이 줄어들까요 이것도 아니면 집에서 쉽게 두피 각질 줄이는 방법 좀 알려주세요ㅠㅠㅠㅠ,두피
111,두피케어샴푸 탈모있는사람이 쓸 수 있는거추천해주세요탈모 있다고하니 두피케어샴푸 써보라고 주변에서얘기하는데 두피케어샴푸 검색하니 종류가 엄청많아서 뭘 사야할지 모르겠어요 하루라도 빨리두피케어샴푸 써서 관리부터 해보려고 하는데성분 안전한 두피케어샴푸 있으면 추천 부탁드려요예민한 두피니 순한거로 알려주세요,두피
112,운동 후에 두피가 가려운건지 따갑습니다긁으면 좀 괜찮아지는데 다른 분한테 두피 좀 봐달라고 했더니 부분부분 좀 붉은것같아요인터넷 좀 찾아보니까 건조해서 그런 경우가 많다던데제 경우에 건조해서 그런건 아닌것 같고아무것도 안하고 가만히 있으면 가렵거나 하지도 않고 색도 붉지 않네요따로 뭐 관리하거나 하는 방법이 있을까요,두피
113,두피 가려움 샴푸 쓰면 좀 괜찮은가요두피 가려움 샴푸를 사려고하는데 올영이나 마트에서파는것 말고 유명한 곳의 두피 가려움 샴푸 있으면 추천해주세요지루성 두피 피부염이 있어서 원래 머리가 많이 가려웠는데요즘들어 더 심해요두피 가려움 샴푸 괜찮은거 알려주세요,두피
